subj_code,bin,type,prompt,category,category_type,uuid,correct_res,incorrect_res,response
A2HYIKTX401EJV,7,retest,Mark is BLANK Ali. Mark walks forwards. Mark is getting further from Ali.,two_refs_egocentric,two_refs_egocentric_context,f7d845e3-bf92-43ca-8274-b0da84be24af,in front of,behind,1
A2HYIKTX401EJV,7,retest,Mark is BLANK Ali. Mark walks forwards. Mark is getting further from Ali.,two_refs_egocentric,two_refs_egocentric_context,f7d845e3-bf92-43ca-8274-b0da84be24af,in front of,behind,1
A2HYIKTX401EJV,7,retest,Mark is facing away from Ali. Ali turns around. Mark is facing BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,cbb6e2d4-1f3b-4790-adce-17e1a11978f5,away,towards,0
A2HYIKTX401EJV,7,retest,Mark is facing away from Ali. Ali turns around. Mark is facing BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,cbb6e2d4-1f3b-4790-adce-17e1a11978f5,away,towards,0
A2HYIKTX401EJV,7,retest,The box is next to the ball. Ali puts the box inside the ball. the ball is BLANK the box.,relative_pos,relative_pos_target,315733c9-f004-4fcf-a0fa-23ed7cf84a05,larger than,smaller than,1
A2HYIKTX401EJV,7,retest,The box is next to the ball. Ali puts the box inside the ball. the ball is BLANK the box.,relative_pos,relative_pos_target,315733c9-f004-4fcf-a0fa-23ed7cf84a05,larger than,smaller than,1
A2KTQS8KIG5GIU,6,retest,Mark is facing East and Ali is facing BLANK. Mark turns 180 degrees. Mark and Ali are facing the same direction.,two_refs_geocentric,two_refs_geocentric_context,29ce0e92-abdd-461b-8acf-acfbadf91fd4,West,East,0
A2KTQS8KIG5GIU,6,retest,Mark is BLANK of Ali facing East. Ali is East of Mark facing West. Mark is facing towards Ali.,two_refs_geocentric,two_refs_geocentric_context,301d488b-e549-4394-b878-c0450833fda8,West,East,0
A2KTQS8KIG5GIU,6,retest,Mark and Ali are both directly West of Budapest. Mark walks South. Ali is BLANK of Mark.,two_refs_geocentric,two_refs_geocentric_target,47f03e7f-1dc6-4da8-b460-eea5439b1842,North,South,1
A2KTQS8KIG5GIU,6,retest,Mark is East of Ali facing East. Ali is West of Mark facing West. Mark is facing BLANK Ali.,two_refs_geocentric,two_refs_geocentric_target,c4300110-c14f-4a8d-94b9-a56fbaf8aaa2,away from,towards,1
A2KTQS8KIG5GIU,6,retest,Milwaukee is South of Mark. Mark goes BLANK. Milwaukee is Southeast of Mark.,two_refs_geocentric,two_refs_geocentric_context,8a66063c-6c36-42cc-83d1-c2a017d1a2f8,West,East,1
A2KTQS8KIG5GIU,6,retest,Milwaukee is North of Mark. Mark goes BLANK. Milwaukee is Northwest of Mark.,two_refs_geocentric,two_refs_geocentric_context,6736be32-2bb0-4769-b8bb-7efa38642c5e,East,West,0
A2KTQS8KIG5GIU,6,retest,Mark is East of Budapest and Ali is West of Budapest. Ali walks directly towards Mark. Ali is heading BLANK.,two_refs_geocentric,two_refs_geocentric_target,8b88918b-f1dd-4784-8035-580b89674670,East,West,1
A2KTQS8KIG5GIU,6,retest,Mark is facing BLANK and Ali is facing West. Mark turns around. Mark is facing West.,two_refs_geocentric,two_refs_geocentric_context,db51d454-79bf-4010-91a9-b3adc51e10e9,East,West,1
A2KTQS8KIG5GIU,6,retest,Mark is facing South and Ali is facing BLANK. Mark turns 90 degrees to his right. Mark and Ali are facing different directions.,two_refs_geocentric,two_refs_geocentric_context,a3bae960-5d51-4b49-9778-990829a6dc83,East,West,1
A2KTQS8KIG5GIU,6,retest,Mark is BLANK of Ali. Mark turns right. Mark is East of Ali.,two_refs_geocentric,two_refs_geocentric_context,73fe68a5-7c2c-4504-9528-298de59f844e,East,West,0
A2KTQS8KIG5GIU,6,retest,Mark is East of Budapest and Ali is West of Budapest. Mark walks directly BLANK Ali. Mark is heading West.,two_refs_geocentric,two_refs_geocentric_context,ba0500a3-3783-4596-a2f8-fd3ca1e76486,towards,away from,1
A2KTQS8KIG5GIU,6,retest,Mark is BLANK of Ali facing East. Ali is West of Mark facing West. Mark is facing away from Ali.,two_refs_geocentric,two_refs_geocentric_context,672521bd-9b42-4dd1-881e-61a57b15e1e2,East,West,0
A2KTQS8KIG5GIU,6,retest,Mark is facing South and Ali is facing East. Mark turns 90 degrees to his right. Mark and Ali are facing BLANK.,two_refs_geocentric,two_refs_geocentric_target,1ce1f6fb-222f-4510-a6a8-dae9b9df2e6a,the same direction,different directions,1
A2KTQS8KIG5GIU,6,retest,Mark is facing North and Ali is facing BLANK. Mark turns 90 degrees to his right. Mark and Ali are facing the same direction.,two_refs_geocentric,two_refs_geocentric_context,4fce09f2-3af1-404f-967a-7a97cdd13388,East,West,1
A2KTQS8KIG5GIU,6,retest,Mark is North of Budapest and Ali is South of Budapest. Ali walks directly away from Mark. Ali is walking BLANK.,two_refs_geocentric,two_refs_geocentric_target,30c2fa5a-da23-4e62-b66c-01c6cc4ebf9d,South,North,1
A2KTQS8KIG5GIU,6,retest,Milwaukee is South of Mark. Mark goes BLANK. Mark is Northeast of Milwaukee.,two_refs_geocentric,two_refs_geocentric_context,f640e853-3898-4c59-968f-d791a63880e1,West,East,0
A2KTQS8KIG5GIU,6,retest,Mark is West of Ali facing East. Ali is East of Mark facing West. Mark is facing BLANK Ali.,two_refs_geocentric,two_refs_geocentric_target,7f836912-7107-4c82-a22b-c68b2acc46f0,towards,away from,1
A2KTQS8KIG5GIU,6,retest,Milwaukee is North of Mark. Mark goes East. Milwaukee is BLANK of Mark.,two_refs_geocentric,two_refs_geocentric_target,e0efa77a-4b07-4f93-b85d-92a2d81cd463,Northwest,Southeast,1
A2KTQS8KIG5GIU,6,retest,Mark and Ali are both directly East of Budapest. Mark walks North. Ali is BLANK of Mark.,two_refs_geocentric,two_refs_geocentric_target,32732c3a-dde6-4520-9e9f-43b586e802bc,South,North,0
A2KTQS8KIG5GIU,6,retest,Mark is North of Budapest and Ali is South of Budapest. Ali walks directly BLANK Mark. Ali is walking South.,two_refs_geocentric,two_refs_geocentric_context,78cfaa82-d792-4a47-9003-e289b66847f7,away from,towards,1
A2KTQS8KIG5GIU,6,retest,Mark is facing North and Ali is facing East. Mark turns 90 degrees to his right. Mark and Ali are facing BLANK.,two_refs_geocentric,two_refs_geocentric_target,3e51fc15-6ee7-4bd4-b7c2-9313c2b75afa,the same direction,different directions,1
A2KTQS8KIG5GIU,6,retest,Milwaukee is South of Mark. Mark goes West. Mark is BLANK of Milwaukee.,two_refs_geocentric,two_refs_geocentric_target,c325b8e3-d3ea-4643-8b50-364a6128aa4f,Northest,Southeast,0
A2KTQS8KIG5GIU,6,retest,Mark is facing East and Ali is facing BLANK. Mark turns 180 degrees. Mark and Ali are facing the same direction.,two_refs_geocentric,two_refs_geocentric_context,29ce0e92-abdd-461b-8acf-acfbadf91fd4,West,East,1
A2KTQS8KIG5GIU,6,retest,Mark is facing East and Ali is facing BLANK. Mark turns 180 degrees. Mark and Ali are facing the same direction.,two_refs_geocentric,two_refs_geocentric_context,29ce0e92-abdd-461b-8acf-acfbadf91fd4,West,East,1
A2KTQS8KIG5GIU,6,retest,Mark is BLANK of Ali facing East. Ali is East of Mark facing West. Mark is facing towards Ali.,two_refs_geocentric,two_refs_geocentric_context,301d488b-e549-4394-b878-c0450833fda8,West,East,1
A2KTQS8KIG5GIU,6,retest,Mark is BLANK of Ali facing East. Ali is East of Mark facing West. Mark is facing towards Ali.,two_refs_geocentric,two_refs_geocentric_context,301d488b-e549-4394-b878-c0450833fda8,West,East,1
A2KTQS8KIG5GIU,6,retest,Mark and Ali are both directly West of Budapest. Mark walks South. Ali is BLANK of Mark.,two_refs_geocentric,two_refs_geocentric_target,47f03e7f-1dc6-4da8-b460-eea5439b1842,North,South,0
A2KTQS8KIG5GIU,6,retest,Mark and Ali are both directly West of Budapest. Mark walks South. Ali is BLANK of Mark.,two_refs_geocentric,two_refs_geocentric_target,47f03e7f-1dc6-4da8-b460-eea5439b1842,North,South,0
A2KTQS8KIG5GIU,6,retest,Mark is East of Ali facing East. Ali is West of Mark facing West. Mark is facing BLANK Ali.,two_refs_geocentric,two_refs_geocentric_target,c4300110-c14f-4a8d-94b9-a56fbaf8aaa2,away from,towards,0
A2KTQS8KIG5GIU,6,retest,Mark is East of Ali facing East. Ali is West of Mark facing West. Mark is facing BLANK Ali.,two_refs_geocentric,two_refs_geocentric_target,c4300110-c14f-4a8d-94b9-a56fbaf8aaa2,away from,towards,0
A2KTQS8KIG5GIU,6,retest,Milwaukee is North of Mark. Mark goes BLANK. Milwaukee is Northwest of Mark.,two_refs_geocentric,two_refs_geocentric_context,6736be32-2bb0-4769-b8bb-7efa38642c5e,East,West,0
A2KTQS8KIG5GIU,6,retest,Milwaukee is North of Mark. Mark goes BLANK. Milwaukee is Northwest of Mark.,two_refs_geocentric,two_refs_geocentric_context,6736be32-2bb0-4769-b8bb-7efa38642c5e,East,West,0
A2KTQS8KIG5GIU,6,retest,Mark is East of Budapest and Ali is West of Budapest. Ali walks directly towards Mark. Ali is heading BLANK.,two_refs_geocentric,two_refs_geocentric_target,8b88918b-f1dd-4784-8035-580b89674670,East,West,1
A2KTQS8KIG5GIU,6,retest,Mark is East of Budapest and Ali is West of Budapest. Ali walks directly towards Mark. Ali is heading BLANK.,two_refs_geocentric,two_refs_geocentric_target,8b88918b-f1dd-4784-8035-580b89674670,East,West,1
A2KTQS8KIG5GIU,6,retest,Mark is facing BLANK and Ali is facing West. Mark turns around. Mark is facing West.,two_refs_geocentric,two_refs_geocentric_context,db51d454-79bf-4010-91a9-b3adc51e10e9,East,West,1
A2KTQS8KIG5GIU,6,retest,Mark is facing BLANK and Ali is facing West. Mark turns around. Mark is facing West.,two_refs_geocentric,two_refs_geocentric_context,db51d454-79bf-4010-91a9-b3adc51e10e9,East,West,1
A2KTQS8KIG5GIU,6,retest,Mark is BLANK of Ali. Mark turns right. Mark is East of Ali.,two_refs_geocentric,two_refs_geocentric_context,73fe68a5-7c2c-4504-9528-298de59f844e,East,West,0
A2KTQS8KIG5GIU,6,retest,Mark is BLANK of Ali. Mark turns right. Mark is East of Ali.,two_refs_geocentric,two_refs_geocentric_context,73fe68a5-7c2c-4504-9528-298de59f844e,East,West,0
A2KTQS8KIG5GIU,6,retest,Mark is BLANK of Ali facing East. Ali is West of Mark facing West. Mark is facing away from Ali.,two_refs_geocentric,two_refs_geocentric_context,672521bd-9b42-4dd1-881e-61a57b15e1e2,East,West,0
A2KTQS8KIG5GIU,6,retest,Mark is BLANK of Ali facing East. Ali is West of Mark facing West. Mark is facing away from Ali.,two_refs_geocentric,two_refs_geocentric_context,672521bd-9b42-4dd1-881e-61a57b15e1e2,East,West,0
A2KTQS8KIG5GIU,6,retest,Milwaukee is South of Mark. Mark goes BLANK. Mark is Northeast of Milwaukee.,two_refs_geocentric,two_refs_geocentric_context,f640e853-3898-4c59-968f-d791a63880e1,West,East,0
A2KTQS8KIG5GIU,6,retest,Milwaukee is South of Mark. Mark goes BLANK. Mark is Northeast of Milwaukee.,two_refs_geocentric,two_refs_geocentric_context,f640e853-3898-4c59-968f-d791a63880e1,West,East,0
A2KTQS8KIG5GIU,6,retest,Mark is West of Ali facing East. Ali is East of Mark facing West. Mark is facing BLANK Ali.,two_refs_geocentric,two_refs_geocentric_target,7f836912-7107-4c82-a22b-c68b2acc46f0,towards,away from,0
A2KTQS8KIG5GIU,6,retest,Mark is West of Ali facing East. Ali is East of Mark facing West. Mark is facing BLANK Ali.,two_refs_geocentric,two_refs_geocentric_target,7f836912-7107-4c82-a22b-c68b2acc46f0,towards,away from,0
A2KTQS8KIG5GIU,6,retest,Mark and Ali are both directly East of Budapest. Mark walks North. Ali is BLANK of Mark.,two_refs_geocentric,two_refs_geocentric_target,32732c3a-dde6-4520-9e9f-43b586e802bc,South,North,0
A2KTQS8KIG5GIU,6,retest,Mark and Ali are both directly East of Budapest. Mark walks North. Ali is BLANK of Mark.,two_refs_geocentric,two_refs_geocentric_target,32732c3a-dde6-4520-9e9f-43b586e802bc,South,North,0
A2KTQS8KIG5GIU,6,retest,Milwaukee is South of Mark. Mark goes West. Mark is BLANK of Milwaukee.,two_refs_geocentric,two_refs_geocentric_target,c325b8e3-d3ea-4643-8b50-364a6128aa4f,Northest,Southeast,0
A2KTQS8KIG5GIU,6,retest,Milwaukee is South of Mark. Mark goes West. Mark is BLANK of Milwaukee.,two_refs_geocentric,two_refs_geocentric_target,c325b8e3-d3ea-4643-8b50-364a6128aa4f,Northest,Southeast,0
A2V2FWJO9PMPK3,7,retest,Mark is behind Ali. Mark walks backwards. Mark is getting BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,6ff6db1e-6e7d-45bd-88fa-ed04746596c0,further from,closer to,1
A2V2FWJO9PMPK3,7,retest,Mark is facing BLANK Ali. Ali turns around. Mark is facing away Ali.,two_refs_egocentric,two_refs_egocentric_context,1f5ef932-b502-43fb-a96c-df6a6bdb3d77,away from,towards,1
A2V2FWJO9PMPK3,7,retest,Mark is in front of Ali. Mark walks forwards. Mark is getting BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,bc484807-e0f6-481e-bf94-847a69b5f59b,further from,closer to,1
A2V2FWJO9PMPK3,7,retest,Mark and Ali are both facing BLANK. Ali turns to his left. Ali is facing away from Mark.,two_refs_egocentric,two_refs_egocentric_context,0af1119d-9652-4176-bee8-91eb6bacad4d,right,left,1
A2V2FWJO9PMPK3,7,retest,Mark is BLANK Ali. Mark walks forwards. Mark is getting further from Ali.,two_refs_egocentric,two_refs_egocentric_context,f7d845e3-bf92-43ca-8274-b0da84be24af,in front of,behind,0
A2V2FWJO9PMPK3,7,retest,Mark and Ali are both facing right. Ali turns to his left. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,47c656dc-8025-40bc-a1fe-3bb9814b4cbb,away from,towards,0
A2V2FWJO9PMPK3,7,retest,The tennis ball is BLANK the bowling ball. Ali rolls the bowling ball. The bowling ball is further from the tennis ball.,relative_pos,relative_pos_context,d9f18d62-68d4-4db8-a4b5-847c5ff40a19,touching,far from,0
A2V2FWJO9PMPK3,7,retest,Mark is facing BLANK and Ali is facing left. Mark turns to his left. Mark is facing towards Ali.,two_refs_egocentric,two_refs_egocentric_context,1eead36c-5b61-4688-b511-77cd096d296f,right,left,1
A2V2FWJO9PMPK3,7,retest,The box is next to the ball. Ali puts the BLANK. the ball is larger than the box.,relative_pos,relative_pos_context,db44d1c2-8255-4f3c-a854-369f71e3d5bb,box inside the ball,ball inside the box,0
A2V2FWJO9PMPK3,7,retest,The box is next to the desk. Ali stacks the desk on the box. The box is BLANK the desk.,relative_pos,relative_pos_target,ce26d593-6e54-4ce5-b2ee-b510804b99cd,below,above,1
A2V2FWJO9PMPK3,7,retest,Ali is facing towards Mark. Ali turns around. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,15f7aaca-0828-405a-ae37-1c872c41f911,away,towards,1
A2V2FWJO9PMPK3,7,retest,The ball is inside the box. Ali picks up the ball. The ball is BLANK the box.,relative_pos,relative_pos_target,28d85ad9-fe5a-44b8-aebb-06f0f7a635e7,not touching,touching,1
A2V2FWJO9PMPK3,7,retest,Mark is facing right and Ali is facing left. Mark turns to his left. Mark is facing BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,71bbc61c-e146-4a9e-8769-32ceff15bba6,towards,away from,1
A2V2FWJO9PMPK3,7,retest,Mark is BLANK Ali. Mark walks forwards. Mark is getting closer to Ali.,two_refs_egocentric,two_refs_egocentric_context,174f837e-4f6c-4643-9ae0-906ecb12361f,behind,in front of,1
A2V2FWJO9PMPK3,7,retest,Ali is to the BLANK Mark. Mark looks to his left and Ali looks to his right. Ali is facing away from Mark.,two_refs_egocentric,two_refs_egocentric_context,d455789e-7214-4ba1-ad38-64565dccbf77,right of,left of,1
A2V2FWJO9PMPK3,7,retest,Ali is holding the tennis ball and the ping pong ball is on the floor. Ali BLANK the ping pong ball. The ping pong ball is closer to the tennis ball.,relative_pos,relative_pos_context,815efc19-8692-423b-86dd-902699bb7d2b,drops,picks up,1
A2V2FWJO9PMPK3,7,retest,Mark and Ali are both facing BLANK. Ali turns to his right. Ali is facing away from Mark.,two_refs_egocentric,two_refs_egocentric_context,7df32e98-c6ec-4362-9615-aed868e66f99,left,right,1
A2V2FWJO9PMPK3,7,retest,The ball and the box are on the table. Ali picks up the ball. The ball is BLANK the box.,relative_pos,relative_pos_target,5d8c3a6d-0cc2-458b-99a8-aa6888a79292,higher than,lower than,1
A2V2FWJO9PMPK3,7,retest,The box is next to the desk. Ali stacks the BLANK. The box is below the desk.,relative_pos,relative_pos_context,efb787d1-515a-449c-b016-7968a6a36a0f,desk on the box,box on the desk,0
A2V2FWJO9PMPK3,7,retest,Ali is to Mark's right. Ali turns around. Ali is to Mark's BLANK.,two_refs_egocentric,two_refs_egocentric_target,4b5ca386-a350-417d-859e-3d21020bc450,right,left,0
A2V2FWJO9PMPK3,7,retest,Mark is BLANK Ali. Mark walks backwards. Mark is getting further from Ali.,two_refs_egocentric,two_refs_egocentric_context,c2ee74e5-16de-4279-a23a-acbd7ca7713a,behind,in front of,0
A2V2FWJO9PMPK3,7,retest,Ali is to the right of Mark. Mark looks to his left and Ali looks to his right. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,767e980c-4e89-4d82-b116-6e854125bf34,away from,towards,1
A2V2FWJO9PMPK3,7,retest,Mark is to the BLANK Ali. Mark looks to his left and Ali looks to his left. Ali is facing towards Mark.,two_refs_egocentric,two_refs_egocentric_context,23a035cf-76fc-4e1e-bdfa-2a603d6012d5,left of,right of,0
A2V2FWJO9PMPK3,7,retest,The ball and the box are on top of the ramp. The ball rolls down the ramp. The ball is BLANK the box.,relative_pos,relative_pos_target,e29fe444-020a-4ed2-9b9b-87fcf3d911c8,lower than,higher than,1
A2V2FWJO9PMPK3,7,retest,Ali and Mark are facing eachother. Mark turns around. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,49d0b194-7f0c-40e6-87dc-7e67c46a418e,towards,away from,0
A2V2FWJO9PMPK3,7,retest,Ali is to Mark's BLANK. Ali turns around. Ali is to Mark's right.,two_refs_egocentric,two_refs_egocentric_context,5d6081c0-2b00-4c26-9edb-7aab052a472a,right,left,0
A2V2FWJO9PMPK3,7,retest,Ali is to Mark's BLANK. Mark turns around. Ali is to Mark's left.,two_refs_egocentric,two_refs_egocentric_context,10d4a6f7-87fe-46ba-84b1-ea6e6adf357f,right,left,1
A2V2FWJO9PMPK3,7,retest,Mark is to the left of Ali. Mark looks to his left and Ali looks to his right. Ali is facing BLANK Mark.,two_refs_egocentric,two_refs_egocentric_target,e12cb996-7c2b-43c4-b4cb-e05c3fcf653d,away from,towards,0
A2V2FWJO9PMPK3,7,retest,The box is next to the ball. Ali puts the ball inside the box. The ball is BLANK the box.,relative_pos,relative_pos_target,257746e7-67e6-4ce8-adfc-8823a50bfec5,touching,not touching,1
A2V2FWJO9PMPK3,7,retest,Ali is facing BLANK Mark. Ali turns around. Ali is facing towards Mark.,two_refs_egocentric,two_refs_egocentric_context,5bbd51b4-7358-40dc-a42e-da4783b55c33,away from,towards,1
A2V2FWJO9PMPK3,7,retest,Ali and Mark are facing eachother. BLANK turns around. Ali is facing towards Mark.,two_refs_egocentric,two_refs_egocentric_context,aaf79034-1765-467d-965f-7b2d0159db68,Mark,Ali,1
A2V2FWJO9PMPK3,7,retest,Ali is to Mark's right. Mark turns around. Ali is to Mark's BLANK.,two_refs_egocentric,two_refs_egocentric_target,f0b9b141-ad3a-4341-a0d9-a7bbe00bba06,left,right,1
A2V2FWJO9PMPK3,7,retest,Ali is holding the tennis ball and the ping pong ball is on the floor. Ali picks up the ping pong ball. The ping pong ball is BLANK the tennis ball.,relative_pos,relative_pos_target,693ba7bc-dad1-44c7-830a-1f3ffd184136,closer to,further from,1
A2V2FWJO9PMPK3,7,retest,Ali is to the right of Mark. Mark looks to his left. Mark BLANK Ali.,two_refs_egocentric,two_refs_egocentric_target,5325997f-dd4a-4adb-8a34-ad602a759efe,can't see,sees,1
